sync_index,person_id,Nose_px,Nose_py,L_Eye_px,L_Eye_py,R_Eye_px,R_Eye_py,L_Ear_px,L_Ear_py,R_Ear_px,R_Ear_py,L_Shoulder_px,L_Shoulder_py,R_Shoulder_px,R_Shoulder_py,L_Elbow_px,L_Elbow_py,R_Elbow_px,R_Elbow_py,L_Wrist_px,L_Wrist_py,R_Wrist_px,R_Wrist_py,L_Hip_px,L_Hip_py,R_Hip_px,R_Hip_py,L_Knee_px,L_Knee_py,R_Knee_px,R_Knee_py,L_Ankle_px,L_Ankle_py,R_Ankle_px,R_Ankle_py,sternum_px,sternum_py,rshoulder_px,rshoulder_py,lshoulder_px,lshoulder_py,r_lelbow_px,r_lelbow_py,l_lelbow_px,l_lelbow_py,r_melbow_px,r_melbow_py,l_melbow_px,l_melbow_py,r_lwrist_px,r_lwrist_py,l_lwrist_px,l_lwrist_py,r_mwrist_px,r_mwrist_py,l_mwrist_px,l_mwrist_py,r_ASIS_px,r_ASIS_py,l_ASIS_px,l_ASIS_py,r_PSIS_px,r_PSIS_py,l_PSIS_px,l_PSIS_py,r_knee_px,r_knee_py,l_knee_px,l_knee_py,r_mknee_px,r_mknee_py,l_mknee_px,l_mknee_py,r_ankle_px,r_ankle_py,l_ankle_px,l_ankle_py,r_mankle_px,r_mankle_py,l_mankle_px,l_mankle_py,r_5meta_px,r_5meta_py,l_5meta_px,l_5meta_py,r_toe_px,r_toe_py,l_toe_px,l_toe_py,r_big_toe_px,r_big_toe_py,l_big_toe_px,l_big_toe_py,l_calc_px,l_calc_py,r_calc_px,r_calc_py,C7_px,C7_py,L2_px,L2_py,T11_px,T11_py,T6_px,T6_py
73394,0,,,,,,,,,,,,,,,619.8741,221.3548,,,631.0935,243.2413,630.4447,234.5910,594.8464,240.8381,572.2175,237.2753,605.8436,281.6731,604.8314,277.0584,608.5009,315.1136,609.7188,313.9346,,,,,,,,,627.7252,219.5517,619.3042,220.7197,617.5500,221.9342,631.6490,234.4626,633.4708,242.6047,630.7431,234.5829,631.5104,243.3513,573.3327,230.1084,572.1518,231.9693,586.1164,225.5754,587.9012,226.4529,609.7684,273.6954,549.2073,271.1057,595.4048,277.0662,563.7754,276.1900,614.8188,313.7603,611.2950,314.7312,606.3409,314.4630,606.1577,316.4445,617.8789,322.7433,616.4412,324.6032,613.3185,322.4454,609.3106,324.1470,609.9493,323.7904,606.4838,325.7622,610.1285,318.1758,610.0222,315.6458,,,588.0837,220.2740,,,,
73395,0,,,,,,,,,,,,,,,615.0180,219.8540,615.7654,220.3726,571.4918,235.2985,626.1582,244.1128,568.0676,239.0126,591.0637,238.3418,551.8572,275.0878,601.4607,277.4825,606.5244,314.6498,607.3546,313.6070,,,,,,,619.7902,219.7842,623.7534,218.9987,613.6970,219.6150,612.4298,219.3896,628.3883,242.0647,571.4044,234.7505,626.5599,244.3332,570.0571,235.3553,595.9443,232.3717,570.4052,232.4729,586.6581,225.4622,575.1841,225.4140,605.0560,274.0576,550.2873,270.7390,592.6398,276.9848,561.2592,275.6638,611.6293,313.2825,609.7233,313.9475,605.0889,314.2330,604.3778,316.0867,616.4470,321.8703,616.9850,323.8023,612.3478,321.6559,610.1722,323.7671,610.0979,323.2655,607.1854,326.0216,607.4259,317.9506,607.0876,315.3928,,,582.8721,219.2722,583.2061,217.3958,,
73396,0,,,,,,,,,,,,,,,611.7218,221.5752,615.3403,218.6110,624.1549,242.7443,,,588.2668,238.5933,564.2721,234.9765,599.4596,278.8692,548.2541,273.9848,604.2153,313.3330,548.7160,310.4492,,,,,,,616.9455,217.8673,618.6984,219.0339,607.7034,216.8883,608.4837,221.6626,,,626.8067,241.4734,,,624.3694,242.8456,566.8180,229.1632,592.4827,232.5210,570.3250,222.2720,582.9218,224.6824,548.1633,270.7809,603.2281,275.0228,556.3666,275.0499,591.3783,278.5264,,,607.7623,312.2987,548.7267,310.9279,602.1612,314.5442,,,614.4805,321.5677,,,611.7036,322.1463,,,609.4394,324.7593,602.0172,315.3212,548.7111,310.3737,,,579.5304,218.9804,,,,
73397,0,,,,,,,,,,,,,,,608.7727,220.9163,614.7191,216.8999,623.1652,241.1290,,,585.9000,238.4788,562.0272,235.0134,596.3991,278.7093,548.3893,274.1055,600.7346,312.8170,548.7781,310.2801,,,,,,,,,615.2571,217.5477,603.6540,216.7495,606.0141,221.2421,,,625.7403,239.6614,,,623.0530,241.4568,565.4268,228.9671,590.5882,232.7467,568.6133,222.6522,581.0654,224.4145,548.2773,271.0109,600.0492,274.7977,554.1670,274.9404,588.6375,278.3117,,,603.8232,311.8373,548.7725,310.5998,599.1204,313.9950,,,611.7736,320.5700,,,610.6244,321.3946,,,609.5812,324.1352,596.5042,314.8149,548.8257,309.9020,,,577.8486,218.4241,,,,
73398,0,,,,,,,,,,,,,,,607.4246,219.1694,,,623.6041,236.8591,,,584.4088,236.9588,559.5165,233.6106,593.8658,277.4831,548.9068,272.3091,597.3417,312.1463,549.4608,309.0481,,,,,,,,,613.5375,217.5495,599.9225,216.5208,604.1679,221.1290,,,626.1215,235.2237,,,623.3059,237.4437,562.8289,226.0605,589.6250,231.1010,566.4369,222.1342,577.5584,223.9591,548.8891,269.2633,597.3620,273.4701,552.9582,274.0784,586.2783,276.9903,,,599.5880,311.5216,549.4593,309.3070,596.3467,313.2740,,,608.8036,320.1481,,,609.4981,320.6035,549.3223,319.2420,609.9384,323.3310,592.2461,314.5693,549.3800,308.0872,,,574.1656,217.8042,,,,
73399,0,,,,,,,,,,,,,,,605.5793,217.7478,,,625.0042,231.9617,,,580.6719,237.9472,557.9107,234.7011,591.8687,276.4221,547.3053,272.6195,594.3098,312.1117,547.7020,307.2438,,,,,,,,,611.4184,216.2554,,,601.9036,219.5459,,,627.4623,229.7873,,,624.6704,233.0824,562.4561,228.7633,587.8213,231.8322,560.3940,222.3469,572.2424,223.4981,547.2921,268.7843,595.3145,272.4439,553.3245,273.3579,585.1674,276.3724,547.7560,305.8437,596.6527,311.0541,547.6716,308.1014,593.5063,313.5341,,,606.7406,319.6437,547.6767,316.0118,607.6129,320.5116,547.6302,317.6185,607.9893,323.1435,589.0678,314.9681,547.7754,306.4919,,,568.6058,216.8392,,,,
73400,0,,,,,,,,,,,,,,,603.1921,215.9852,617.1498,216.1856,625.4588,223.8588,609.2921,218.6983,578.2121,233.7420,554.9355,232.9190,588.8789,274.0433,547.6996,275.9839,589.3180,311.9494,547.9976,310.1187,,,,,,,617.4374,216.5694,,,617.9354,217.2823,599.4201,216.8450,613.3134,217.7932,626.4927,223.1106,608.4491,220.5082,625.3495,224.6161,557.6481,228.1166,585.2650,226.7909,557.6492,219.0599,570.2972,218.6458,547.7187,272.4640,592.8807,269.6508,547.9992,276.0182,581.8107,274.4677,,,592.9095,310.7704,548.0354,310.4513,587.8727,313.1312,,,601.9550,319.9519,,,602.0251,320.5563,547.6400,321.1940,601.5272,323.2604,584.6994,314.8394,548.0714,309.7749,,,567.1374,213.9628,,,,
73401,0,,,,,,,,,,,,,,,,,,,624.5842,216.2908,626.5384,217.8008,578.6999,235.7314,554.6303,233.2967,585.9037,276.0369,546.2164,275.3131,587.3042,312.0726,546.4950,309.9284,,,,,,,,,,,598.0060,216.6235,598.6235,215.3668,626.8079,217.7650,624.3276,216.2628,625.9679,217.7136,624.3358,216.2648,555.3880,225.7750,583.3343,227.3722,558.6294,220.6648,571.2796,220.1591,546.1429,271.7148,590.4588,272.6652,550.1329,275.5319,578.2424,275.3712,,,590.9298,311.4686,546.5605,309.9419,585.5965,313.3102,,,599.8810,320.5129,,,599.1265,320.9660,546.4539,320.8244,598.2681,323.8520,582.8945,314.9714,546.5457,309.4639,,,566.5387,216.0384,,,,
73402,0,,,,,,,,,,,,,,,604.9712,215.1762,,,,,,,576.9414,235.9346,552.0539,234.3573,584.7152,276.7208,547.1976,275.1943,585.5211,311.5817,547.5737,308.7333,,,,,,,,,607.4301,215.2984,597.8255,215.6837,603.0795,217.7378,,,,,,,,,552.2569,227.0696,581.0134,227.1043,556.0684,222.8039,568.7193,223.5828,547.1451,271.9270,589.1468,273.4096,551.1155,275.3824,577.0362,276.2397,,,588.9427,310.9617,547.5981,309.2252,583.7425,312.6275,,,598.0700,319.8806,,,596.3732,320.0427,547.5525,318.0935,594.9541,322.5523,581.3124,313.7927,547.7420,305.8174,,,564.4684,216.4866,564.2490,212.5148,,
73403,0,,,,,,,,,,,,,,,609.9225,213.9126,,,,,,,576.3490,234.9802,551.9761,233.4333,580.8662,275.3293,545.5718,273.2261,583.1010,311.5059,545.8648,305.1296,,,,,,,,,612.1124,214.0434,615.4939,213.8161,608.3417,213.8780,,,,,,,,,549.6619,224.6090,581.5084,224.9812,558.2257,221.9007,569.1362,222.1019,545.4472,269.4626,585.5736,271.8505,553.9511,272.6458,572.2756,273.5495,,,586.6533,311.1059,545.9408,306.7636,581.4546,312.3694,,,594.7370,319.8369,,,591.9758,319.8074,545.8174,316.5962,590.0803,322.2627,580.4816,314.2887,545.9341,304.2315,,,564.7737,214.9255,563.6728,212.7595,,
73404,0,,,,,,,,,,,,,,,,,,,,,,,575.9636,234.9997,552.5808,234.4426,580.9970,275.9659,548.7214,275.3382,580.4379,312.1404,,,,,,,,,,,,,,,619.4855,214.2258,,,,,,,,,552.0664,226.4139,579.4153,225.5047,556.8199,223.2856,568.4382,223.7961,590.4627,271.9565,585.2460,272.2653,551.3037,274.5868,572.8338,274.4372,,,583.5830,311.8107,,,578.8408,312.9039,,,591.1893,320.0154,,,589.2769,319.5606,,,587.5706,321.3486,577.5932,314.7314,,,,,563.2848,214.9558,,,,
73405,0,,,,,,,,,,,,,,,,,,,,,,,575.6351,235.5406,552.4663,234.1401,580.0805,276.4098,548.6641,275.2754,578.6211,311.7073,,,,,,,,,,,,,,,,,,,,,,,,,552.4772,226.4370,579.5659,226.1455,556.2508,223.3758,568.5245,224.0241,548.7604,272.6928,584.4461,272.8967,550.9427,274.7518,571.9594,275.0230,,,582.0335,311.3247,,,576.8165,312.5454,,,589.7231,319.7858,,,588.1403,319.6993,,,586.6849,321.7355,575.5853,314.0953,,,,,563.7566,216.4688,,,,
73406,0,,,,,,,,,,,,,,,,,,,,,,,575.7426,234.9553,551.4941,234.1147,579.4384,275.6764,542.6022,272.6364,579.4400,311.9376,542.8636,308.9713,,,,,,,,,,,,,,,,,,,,,,,550.5716,225.3515,581.2856,225.6362,559.2303,222.9158,568.3120,223.6550,542.4511,269.7837,583.9679,272.2138,554.0165,272.1511,569.7353,273.6652,542.8977,308.1119,582.9166,311.0773,542.8849,309.8202,577.5135,312.6386,542.6826,314.5594,590.6089,319.5191,542.7402,316.0719,587.7388,319.1274,542.6401,318.0032,585.5737,321.1627,575.6935,314.0510,542.9918,309.9453,,,563.3304,215.9620,561.6153,212.1294,,
73407,0,,,,,,,,,,,,,,,,,,,,,,,555.4131,234.7858,571.7020,234.3129,579.8451,275.9617,543.7993,271.9696,578.3555,310.7847,540.1050,307.4781,,,,,,,,,,,,,,,,,,,,,,,575.7603,225.3814,557.8118,226.3353,564.8332,223.4387,558.9268,223.7381,539.3929,268.8789,584.3754,272.0390,557.1168,272.0305,569.8271,274.0557,535.1339,306.1724,581.4914,310.7000,542.8641,308.2113,576.7139,311.6125,532.1278,314.2028,589.4525,319.2032,532.2373,314.7200,586.7931,319.0698,532.2656,317.1788,585.2254,321.3531,575.3440,313.6074,541.6163,309.3885,,,563.7927,216.3508,,,,
73408,0,,,,,,,,,,,,,,,,,,,,,,,553.0208,234.4475,569.7863,233.9726,580.1325,275.3402,579.1428,274.2750,579.0976,310.1962,541.3039,308.0669,,,,,,,,,,,,,,,,,,,,,,,575.6162,226.3882,554.8072,226.0008,563.0814,223.1462,555.8649,223.2736,538.3331,268.3724,540.9175,268.3672,563.2907,272.2371,570.0856,273.9897,537.2893,306.9265,581.9753,309.8488,543.6032,308.8004,577.5722,311.3092,529.2727,314.2308,589.1631,318.5561,533.7180,315.6680,587.5017,318.7352,536.7532,318.2741,586.7861,321.3021,575.2833,312.8101,542.3603,309.5121,,,561.4479,215.3733,561.6829,212.3983,,
73409,0,,,,,,,,,,,,,,,,,,,,,,,573.5670,235.8470,553.3668,235.9454,578.9477,275.4653,545.1964,272.5848,577.6864,311.0519,537.8005,307.2737,,,,,,,,,,,,,,,,,,,,,,,551.7026,227.4151,573.7155,227.5324,560.5397,224.3288,560.1164,224.6605,540.4967,269.7162,583.5743,271.6843,554.7917,272.3129,570.4393,273.9346,533.7095,305.8842,580.9432,310.5115,540.8341,308.1500,576.1644,311.8573,533.6858,314.4362,588.7956,318.8933,533.6078,316.0124,587.2953,318.7724,533.6282,318.8137,585.9633,320.7629,574.9142,314.1403,539.5706,307.9942,,,562.0299,216.5696,565.0959,212.2653,,
73410,0,,,,,,,,,,,,,,,,,,,,,,,574.3158,235.7586,551.4560,235.6345,579.0636,275.1786,544.0717,273.8114,577.6796,310.9792,537.1495,309.5972,,,,,,,,,,,,,,,,,,,,,,,551.6968,227.2493,576.5575,228.2116,556.7327,224.0684,568.9756,224.6680,539.8523,270.9838,583.5428,271.3081,553.1592,273.7076,570.2034,274.2110,534.9984,308.5246,581.2739,310.4849,538.2898,310.3719,576.0140,311.7793,534.9952,316.7392,589.1754,319.1249,535.0723,318.0434,587.6999,318.9422,534.9639,320.9425,586.3508,321.1281,574.8728,313.9433,537.5078,310.2635,,,563.6590,216.6741,566.2240,212.7350,,
73411,0,,,,,,,,,,,,,,,,,,,,,,,573.2244,234.0480,557.7600,232.9360,578.3696,274.7820,545.1045,272.5643,577.4180,309.7373,537.0852,308.0892,,,,,,,,,,,,,,,,,,,,,,,576.2159,223.0725,556.4783,224.5360,563.0458,220.8219,557.0363,220.6762,539.1088,269.7147,582.5500,270.7170,558.1437,271.9026,569.1008,273.2456,534.6476,307.1336,580.0516,309.6939,538.6688,308.7773,575.9222,310.7216,590.1371,320.4634,588.0794,318.6432,534.3665,316.7614,585.7386,318.2631,534.4582,319.3536,584.9488,320.5755,574.8041,313.0564,538.1837,309.1834,,,561.3943,214.8556,,,,
73412,0,,,,,,,,,,,,,,,,,,,,,,,573.8993,233.2768,554.4728,232.7068,578.2781,273.8218,544.6726,272.1240,577.6678,309.7160,537.7567,305.9400,,,,,,,,,,,,,,,,,,,,,,,551.5187,223.0285,574.7956,225.0831,560.8322,220.0007,569.9544,220.2961,540.3287,269.4103,582.7123,269.2333,554.0003,271.5137,569.9237,272.4030,534.1181,304.2615,580.8231,309.6666,539.9663,306.7540,576.1079,310.6313,533.9910,313.1620,588.6052,318.7202,533.9801,314.7736,587.0347,318.4298,534.0531,317.4295,586.0805,320.9332,574.7228,312.9712,539.6215,306.7833,,,564.1304,213.7953,,,,
73413,0,,,,,,,,,,,,,,,,,,,,,,,574.4144,232.4734,551.7378,231.7413,577.8730,272.2953,542.7468,272.1762,578.4631,309.9795,540.6301,308.6964,,,,,,,,,,,,,,,,,,,,,,,549.0948,222.1197,575.8905,222.8690,558.7023,218.9485,571.0252,219.1445,540.0629,269.4969,582.5945,268.7812,551.3934,271.0221,569.3775,271.1556,540.5769,307.6227,582.3063,309.0484,540.6030,309.3837,576.1913,310.9215,540.3563,315.7975,590.1709,317.9926,540.4358,317.8158,587.2449,318.2957,540.2419,320.3900,585.0652,321.0015,575.2585,312.8213,540.6540,309.3246,,,564.3926,213.0763,563.1052,207.8024,,
73414,0,,,,,,,,,,,,,,,,,,,,,,,574.7878,231.7862,550.8920,231.0147,577.5202,272.3820,544.6927,272.8321,577.6921,310.0512,544.9295,310.1603,,,,,,,,,,,,,,,,,,,,,,,549.9553,222.0715,578.0337,221.8094,557.0738,218.5998,569.8352,219.3710,544.5826,270.4537,582.7161,269.1738,550.7230,271.9659,568.8422,271.0723,544.9758,309.4874,581.6559,309.3427,544.9847,310.5295,575.9337,310.9401,,,589.7885,318.7335,544.9526,319.1588,588.0970,318.8242,545.0273,320.3518,586.4247,321.2307,574.6484,312.9990,544.9556,311.0215,,,564.3840,212.7354,565.1678,206.8055,,
73415,0,,,,,,,,,,,,,,,,,,,,,,,574.5225,230.9234,550.2440,230.7780,577.4414,271.6605,545.1546,273.7770,577.7977,310.1297,545.3846,309.6469,,,,,,,,,,,,,,,,,,,,,,,549.0020,221.3052,577.5631,220.1425,557.1612,218.3161,569.9091,218.3110,545.1796,271.3677,582.7741,268.5252,550.2438,272.8580,568.8596,270.5976,,,581.9289,309.5391,545.4264,310.1393,576.0028,310.9845,,,589.8827,318.8254,,,587.8482,318.9424,545.2916,320.1820,585.9565,321.3802,574.8702,312.8267,545.4632,310.3980,,,563.9660,212.3383,564.6220,206.9706,,
73416,0,,,,,,,,,,,,,,,,,,,,,,,574.7792,232.0946,550.1099,231.8904,577.7484,272.7736,544.9842,274.3987,577.9092,310.5004,545.2637,310.2425,,,,,,,,,,,,,,,,,,,,,,,548.9577,222.7619,577.6052,221.7635,557.1218,218.7976,570.0124,218.8342,544.9945,271.7931,583.1149,269.5608,550.1729,273.4968,568.9249,271.5722,,,582.0399,309.9221,545.3415,310.6454,576.0761,311.3989,,,590.2271,318.9774,,,588.2912,319.1574,545.0294,320.9608,586.4524,321.5897,574.6781,313.1434,545.3430,311.0158,,,563.8743,211.8248,564.9775,206.5358,,
73417,0,,,,,,,,,,,,,,,,,,,,,,,575.0566,232.7658,550.0023,232.2477,578.0036,273.3274,545.0785,274.5143,577.9704,310.5665,545.3110,310.3203,,,,,,,,,,,,,,,,,,,,,,,549.8501,223.3918,578.4054,222.8843,556.3672,219.7351,569.5178,220.2049,544.9738,271.7846,583.1837,270.0529,549.7013,273.9809,569.3498,272.2831,,,581.9854,309.9334,545.2327,310.6766,576.2201,311.4758,,,590.1459,318.9492,,,588.3014,319.0796,545.0136,320.2210,586.5074,321.4080,574.7950,313.1970,545.3605,311.1392,,,563.6410,212.5209,564.5957,206.7776,,
73418,0,,,,,,,,,,,,,,,,,,,,,,,575.4572,233.9774,552.1110,233.1939,578.1372,273.8224,543.3330,272.9415,577.9887,310.7785,541.0522,309.7290,,,,,,,,,,,,,,,,,,,,,,,552.2152,224.9078,580.2689,224.5930,555.4037,221.4133,568.2845,221.9915,540.4755,270.0700,582.6996,270.4120,552.3306,272.4749,569.7754,272.5938,541.0617,308.6644,581.6008,309.9696,541.0339,310.3707,575.9312,311.6511,540.8238,316.4389,590.4579,318.8611,540.9819,317.9779,587.7147,318.8086,540.8521,320.3255,585.5789,320.9648,574.1578,313.4826,541.1014,310.4532,,,562.7587,213.1073,561.5797,207.7554,,
73419,0,,,,,,,,,,,,,,,,,,,,,,,575.4755,235.0311,551.8292,234.3696,578.4865,274.4551,544.6203,272.6958,577.7671,310.2585,540.3540,306.1719,,,,,,,,,,,,,,,,,,,,,,,552.9461,225.3854,580.3026,226.4602,556.4811,222.4092,568.6120,222.9231,539.7954,269.9558,583.2666,271.0007,553.8944,272.3082,569.8437,273.2874,534.7467,304.5042,581.6623,309.9480,542.7020,307.2622,576.1877,311.2473,530.0782,312.8318,589.4407,318.7724,530.0651,314.1588,587.7927,318.8784,534.3024,316.5184,586.0346,321.3471,575.1333,312.9941,541.8214,307.4461,,,563.6229,213.8593,562.7215,207.5741,,
73420,0,,,,,,,,,,,,,,,,,,,,,,,575.7542,235.4694,551.8313,235.1888,578.9666,274.3384,545.1771,272.0850,578.3090,310.1084,539.9366,306.4568,,,,,,,,,,,,,,,,,,,,,,,552.6560,227.8775,580.3683,228.2912,556.1399,223.7797,568.1502,223.8009,540.5607,269.3755,583.6718,270.9739,554.5275,272.4663,570.4618,273.5250,534.7161,305.0406,581.8017,309.9787,542.6613,307.4627,576.9004,311.0417,531.4059,313.7296,589.7863,318.9710,531.4301,314.7677,588.2395,318.9984,534.7631,317.4784,586.5161,321.4281,575.5216,313.1540,541.2136,307.8902,,,563.6968,214.5891,563.8518,208.5695,,
73421,0,,,,,,,,,,,,,,,,,,,,,,,575.3923,236.5052,552.1902,235.9552,579.2735,274.7463,545.3522,273.4597,578.1294,310.2349,537.6550,307.4228,,,,,,,,,,,,,,,,,,,,,,,553.7358,228.3860,579.0074,228.0770,556.8256,223.6938,567.9356,223.8412,541.2913,270.3185,583.4732,271.0498,554.8070,272.8983,570.9709,273.8909,534.7646,306.0601,581.6596,309.8831,539.6498,308.1689,576.4929,311.2484,534.6194,314.4040,589.5281,318.4992,534.5961,315.8526,587.8896,318.4087,534.5716,318.2711,586.4284,320.6066,575.2816,313.1892,537.8103,308.5838,,,564.3464,216.6391,566.0662,212.0933,,
73422,0,,,,,,,,,,,,,,,,,,,,,,,575.9977,236.7833,553.0510,235.6125,579.6189,274.7360,545.3293,273.4380,577.9013,310.2685,536.2409,307.9593,,,,,,,,,,,,,,,,,,,,,,,555.1905,226.7227,580.6637,228.5732,558.3267,224.2230,569.1613,224.9889,541.0703,270.1030,583.4231,270.9185,555.1602,272.9649,571.7022,273.7746,536.2306,306.6624,581.1751,309.9212,536.3092,308.8306,576.4743,311.2090,536.2014,314.4443,589.2581,318.7517,536.2456,316.7306,588.3764,318.7340,536.4150,319.5833,587.6699,320.9949,574.6685,312.9917,536.4008,308.8812,,,567.0348,218.4655,567.7540,214.1436,,
73423,0,,,,,,,,,,,,,,,,,,,,,,,575.5823,237.1154,553.7791,236.4593,579.4150,274.1830,545.0351,273.3149,577.8624,310.2984,537.6128,308.1587,,,,,,,,,,,,,,,,,,,,,,,554.6179,228.6265,578.7748,228.8110,561.3021,224.7876,568.5090,224.9322,540.6811,270.4494,583.2114,270.4953,556.1307,272.9194,571.5793,273.1560,537.6276,307.0077,580.7220,309.9138,537.6202,308.9745,576.4097,311.2942,537.4622,315.2039,589.4024,318.9661,537.6860,317.6307,588.0299,318.5604,537.4355,320.6533,587.5626,320.7124,574.6307,312.8953,537.6886,308.4037,,,568.1774,218.2427,568.9513,213.9966,,
73424,0,,,,,,,,,,,,,,,,,,,,,,,578.2734,234.6161,554.9510,233.9552,579.7742,273.6008,545.6226,273.0549,578.4595,310.0468,538.1955,307.7678,,,,,,,,,,,,,,,,,,,,,,,556.6904,224.7341,582.6501,226.6604,560.5305,221.7649,571.6600,222.8589,541.7033,269.8275,583.9818,269.4904,555.1951,272.3978,571.7239,272.6455,538.1693,306.5707,581.9503,309.6659,538.2753,308.6649,576.7399,311.0278,538.0805,315.5617,589.9562,318.8418,538.1874,317.1789,588.1177,318.6710,538.0311,320.0489,587.0202,321.0935,575.6763,312.6712,538.2727,308.3356,,,569.3332,217.3173,,,,
73425,0,,,,,,,,,,,,,,,,,,,,,,,578.6089,233.5058,555.2836,231.2278,580.1772,273.2656,545.4518,272.4456,578.6152,310.2283,538.6413,306.5745,,,,,,,,,,,,,,,,,,,,,,,557.7326,224.5083,583.8525,226.5563,560.3634,220.8978,572.0843,221.9345,541.3522,269.4931,584.3296,269.3775,554.7962,272.4723,572.6308,272.5263,538.6054,305.3127,582.2398,309.7753,538.6825,307.5663,576.9300,311.2275,538.4427,314.6290,589.7982,318.8981,538.4598,316.4637,588.0402,318.9894,538.6166,318.7916,586.7187,321.6479,575.6263,313.0545,538.8480,307.1196,,,569.4639,216.3822,,,,
73426,0,,,,,,,,,,,,,,,,,,,,,,,578.2519,234.7932,554.8402,232.6338,579.8883,274.5002,544.0254,272.4033,578.6296,310.7000,539.7046,307.8728,,,,,,,,,,,,,,,,,,,,,,,557.4176,224.9745,584.1970,227.9414,560.1078,221.2258,572.3591,222.1251,541.4366,269.5379,584.3054,271.2836,554.0009,272.1572,572.5011,273.6988,539.6884,306.5618,582.2314,309.9283,539.7378,308.8725,577.0305,311.6593,539.5708,315.3026,590.2719,318.8493,539.6350,316.9520,588.2593,318.7410,539.8671,319.1081,586.9831,321.2621,575.4018,313.0984,539.8483,308.5360,,,568.9378,216.7517,,,,
73427,0,,,,,,,,,,,,,,,,,,,,,,,578.4482,236.3942,554.7823,235.4592,579.9241,274.6558,543.5014,272.7568,578.5220,310.8484,538.0660,306.7920,,,,,,,,,,,,,,,,,,,,,,,556.7423,228.3620,583.7085,228.7644,559.8410,223.7157,571.9610,224.6501,540.3901,269.7808,584.4335,271.5646,553.3238,272.6837,572.5816,273.3496,538.1455,305.5060,582.1838,310.0838,538.0846,307.5722,576.9528,311.7249,537.9739,313.4413,590.0395,319.3130,538.0186,315.1728,588.2142,319.1711,538.0888,317.6759,586.9842,321.5039,575.5509,312.6515,538.1635,307.2136,,,568.2120,216.8301,569.1421,211.6817,,
73428,0,,,,,,,,,,,,,,,,,,,,,,,577.2508,235.4236,553.9619,234.1247,579.5558,273.1758,543.4725,272.0045,578.3316,310.7748,537.0900,305.3672,,,,,,,,,,,,,,,,,,,,,,,556.8434,226.5904,583.6441,227.7602,558.4098,221.5990,570.4322,222.8305,540.0064,268.8176,583.4899,269.7974,552.3991,272.5302,572.2376,272.8297,537.1326,303.9697,581.6740,310.1402,537.0752,306.3161,576.8664,311.6516,537.0000,311.8378,589.8248,319.2978,536.9056,314.5576,588.5531,319.2378,536.9532,317.3342,587.7517,321.6175,575.0694,312.8585,537.1695,305.1926,,,566.7625,215.4837,566.4440,209.9689,,
73429,0,,,,,,,,,,,,,,,,,,,,,,,573.7572,235.8162,552.9307,235.1212,578.9410,274.0702,540.7461,272.5445,578.8467,310.2063,539.2722,307.4454,,,,,,,,,,,,,,,,,,,,,,,554.7648,229.0319,581.2763,226.3601,561.5182,223.1987,568.9005,223.1666,538.6086,269.0109,583.2764,270.7623,550.0400,272.9436,571.7185,273.7465,539.3292,306.4366,581.7666,309.5781,539.3149,308.1580,577.5490,311.1930,594.3540,318.4662,589.9729,319.2133,538.9364,315.1986,587.9229,318.9471,539.0052,317.3143,586.0412,321.4801,575.3012,312.3529,539.3712,308.0424,,,568.0526,215.1318,570.0884,209.1558,,
73430,0,,,,,,,,,,,,,,,,,,,,,,,576.6995,233.9027,553.7382,233.2655,578.2165,273.1922,545.1196,271.7405,578.8827,309.7584,,,,,,,,,,,,,,,,,,,,,,,,,553.4402,224.1906,579.4665,224.7086,559.7194,220.8271,572.0142,220.5317,545.1561,268.9428,583.0078,269.6969,547.4864,273.1481,569.9875,272.8015,,,582.6800,309.4560,,,577.0736,310.7685,,,590.0012,318.8688,,,588.0841,319.1733,,,586.1550,321.7099,575.8441,312.3812,,,,,566.6602,212.9440,566.2495,207.1647,,
73431,0,,,,,,,,,,,,,,,,,,,,,,,575.6460,234.2406,552.8171,233.3873,577.8482,275.0052,,,578.3745,310.7857,,,,,,,,,,,,,,,,,,,,,,,,,553.1308,225.8392,579.5500,226.4416,558.5269,221.6909,569.7946,221.8274,,,582.3822,272.1272,546.6658,271.0450,570.2625,274.0995,,,581.8458,310.2897,,,576.6513,311.6346,,,589.6983,319.1819,,,588.3092,319.2903,,,586.9726,321.4044,575.1052,313.3746,564.3243,311.5027,,,566.0318,214.1868,565.7564,209.2098,,
73432,0,,,,,,,,,,,,,,,,,,,,,643.8755,265.4740,545.7183,231.1422,573.0411,231.4625,576.9001,274.2764,577.7023,274.2888,577.2443,310.2760,578.3362,311.3596,,,,,,,,,,,,,,,644.0436,265.4768,,,642.7522,267.5476,,,578.7999,223.2586,555.4270,224.8976,568.3973,220.2014,557.9397,219.9777,582.6824,271.3157,581.3103,271.1345,570.7952,272.3423,569.3593,272.8910,580.1543,311.9364,578.9220,309.5009,577.4992,311.4310,575.9653,311.1575,588.3615,322.2428,590.4980,319.0816,588.4585,320.7783,587.8744,319.0767,588.2847,322.4091,587.5881,320.9634,573.7053,312.8713,573.2886,312.8020,,,565.4089,213.6052,,,,
