sync_index,person_id,Nose_px,Nose_py,L_Eye_px,L_Eye_py,R_Eye_px,R_Eye_py,L_Ear_px,L_Ear_py,R_Ear_px,R_Ear_py,L_Shoulder_px,L_Shoulder_py,R_Shoulder_px,R_Shoulder_py,L_Elbow_px,L_Elbow_py,R_Elbow_px,R_Elbow_py,L_Wrist_px,L_Wrist_py,R_Wrist_px,R_Wrist_py,L_Hip_px,L_Hip_py,R_Hip_px,R_Hip_py,L_Knee_px,L_Knee_py,R_Knee_px,R_Knee_py,L_Ankle_px,L_Ankle_py,R_Ankle_px,R_Ankle_py,sternum_px,sternum_py,rshoulder_px,rshoulder_py,lshoulder_px,lshoulder_py,r_lelbow_px,r_lelbow_py,l_lelbow_px,l_lelbow_py,r_melbow_px,r_melbow_py,l_melbow_px,l_melbow_py,r_lwrist_px,r_lwrist_py,l_lwrist_px,l_lwrist_py,r_mwrist_px,r_mwrist_py,l_mwrist_px,l_mwrist_py,r_ASIS_px,r_ASIS_py,l_ASIS_px,l_ASIS_py,r_PSIS_px,r_PSIS_py,l_PSIS_px,l_PSIS_py,r_knee_px,r_knee_py,l_knee_px,l_knee_py,r_mknee_px,r_mknee_py,l_mknee_px,l_mknee_py,r_ankle_px,r_ankle_py,l_ankle_px,l_ankle_py,r_mankle_px,r_mankle_py,l_mankle_px,l_mankle_py,r_5meta_px,r_5meta_py,l_5meta_px,l_5meta_py,r_toe_px,r_toe_py,l_toe_px,l_toe_py,r_big_toe_px,r_big_toe_py,l_big_toe_px,l_big_toe_py,l_calc_px,l_calc_py,r_calc_px,r_calc_py,C7_px,C7_py,L2_px,L2_py,T11_px,T11_py,T6_px,T6_py
74013,0,311.2637,147.3421,313.8124,144.9968,308.3506,145.7736,317.0018,144.7549,304.0126,146.9218,323.7054,160.7041,299.8426,161.8393,339.5151,175.9217,294.9775,181.5557,336.5673,190.5984,290.4993,199.3392,319.6156,201.0582,306.1565,201.5332,320.3034,234.0918,306.8101,233.8817,321.1511,263.6638,310.3979,261.9414,309.4241,160.6832,300.5969,156.7269,321.7061,155.6121,290.6860,180.0506,340.0871,172.9544,296.8013,181.5225,341.0073,177.1873,288.8389,199.1626,335.7067,189.2500,289.6527,199.7008,338.2106,190.8779,301.1481,195.2846,315.9246,194.3893,314.3667,192.1327,321.2673,192.1279,304.1182,230.7110,323.2561,232.1040,311.0812,231.7480,314.3187,232.3169,307.9863,261.6347,324.3158,263.5884,311.4386,262.5747,319.1531,263.9329,301.8954,267.4897,323.4407,270.0966,302.4504,267.7428,317.4127,269.8450,302.6261,269.2869,313.5852,271.0564,324.1124,266.0023,313.3387,264.4012,314.3182,155.2139,316.5111,185.4966,317.4162,175.6091,317.2278,165.6516
74014,0,311.3948,147.4031,313.8596,144.9546,308.5201,145.7448,316.9825,144.6105,304.3738,146.8906,323.7561,160.9600,300.3524,161.8249,339.6782,176.0338,295.0187,181.3713,335.9288,191.2303,290.7190,199.1245,319.5117,201.2607,306.1883,201.7016,320.4025,234.2966,306.6221,234.1374,321.1367,263.7575,310.3139,261.8758,309.6977,160.8385,301.0456,156.7456,321.7999,155.7867,290.7480,179.6972,339.8086,173.1851,296.8926,181.3518,341.3581,177.1378,288.9306,198.9205,334.9979,189.9189,289.9804,199.4241,337.6353,191.4158,301.3275,195.4733,315.8829,194.5994,314.2055,192.4093,321.0228,192.3298,303.8871,230.9250,323.3024,232.2776,310.9020,231.9866,314.2872,232.5240,307.8947,261.5401,324.3017,263.7014,311.3711,262.5304,319.1882,264.0091,301.8780,267.4823,323.4167,270.2696,302.4509,267.7939,317.4302,270.0556,302.6575,269.3909,313.5868,271.2953,324.1526,266.1356,313.3156,264.2543,314.5590,155.3504,316.3845,185.8203,317.3703,175.8860,317.3985,165.8450
74015,0,310.9171,147.5336,313.3099,145.0507,307.7185,145.8862,316.9779,144.7332,304.0336,146.8060,323.8248,161.0535,300.1801,161.8104,340.0361,175.9759,295.1125,181.4076,336.7516,191.4448,290.0453,198.9872,319.5767,201.1222,306.2472,201.7527,320.0887,234.2103,306.7862,234.0374,321.4480,263.3542,310.5622,261.8386,309.5785,160.8337,301.0045,156.6590,321.8101,155.8802,290.8018,179.7146,340.0286,173.0753,297.0287,181.4595,341.7054,177.0912,288.1761,198.7171,335.8939,190.2701,289.4054,199.3922,338.4799,191.5490,301.3433,195.3577,316.1336,194.2335,314.1996,192.3897,321.1765,192.2721,303.9243,230.8816,322.9934,232.2922,311.1737,231.7977,314.1535,232.3181,308.0333,261.5233,324.5836,263.3093,311.6051,262.4681,319.4960,263.6375,302.0724,267.4476,323.8712,269.8065,302.6649,267.7183,317.7679,269.6087,302.9640,269.2830,313.9791,270.8686,324.2876,265.7541,313.4372,264.3700,314.7020,155.3627,316.5618,185.8457,317.4612,176.0043,317.3451,165.9362
74018,0,310.9900,147.0875,313.3361,144.7374,307.6500,145.5347,317.1036,144.4474,303.9606,146.6232,324.0480,161.0659,300.6475,161.6114,341.4280,176.0201,296.1355,181.0725,338.3741,193.0780,290.4218,198.3578,319.1350,201.2958,306.2714,201.6523,320.1823,234.0777,306.8586,233.7921,321.2867,263.9250,310.6410,261.9914,309.7041,160.8815,301.4214,156.4698,321.9921,155.9300,291.9026,179.2137,340.8944,173.7411,298.2106,181.0327,343.3250,176.6862,288.4324,197.5392,337.1347,192.0983,289.9060,198.6038,340.2826,193.0654,301.2182,195.4401,315.3715,194.8360,314.7246,192.3176,321.4037,192.3874,304.1561,230.6007,322.9031,232.2783,310.9408,231.7102,314.1776,232.2491,308.2565,261.6261,324.3840,263.9952,311.6185,262.6857,319.2347,264.1778,302.4154,267.4602,322.8643,270.5253,302.7668,267.8155,316.7408,270.3016,302.9571,269.3969,312.9527,271.4344,324.4397,266.5723,313.9285,264.5059,315.1573,155.1236,317.0326,186.0156,318.1786,175.9533,318.1373,165.8417
74019,0,310.7080,147.2451,312.9580,144.5663,307.0655,145.4193,316.9367,144.2567,303.8784,146.6027,324.1107,161.0272,300.9776,161.5331,340.9944,176.1786,296.3937,181.2078,338.8766,193.3482,289.9238,198.5287,319.1440,201.4494,306.3482,201.9948,319.7510,234.2544,306.8958,233.9704,321.2418,263.7490,310.5399,261.9043,309.7572,160.8115,301.7770,156.3143,321.9676,155.7784,292.0722,179.3725,341.0773,173.6448,298.5558,181.1391,342.6923,176.9405,287.9337,197.7802,337.7322,192.2859,289.4123,198.6721,340.7786,193.2938,301.2229,195.3793,315.2618,194.9147,314.9939,192.2833,321.5126,192.3395,304.2226,230.4823,322.4906,232.3666,310.7836,231.7162,313.8045,232.3613,308.2171,261.4509,324.2797,263.7840,311.4854,262.6118,319.2302,263.9836,302.3371,267.2809,323.0132,270.3337,302.6439,267.7137,316.9906,270.1104,302.7653,269.3286,313.2182,271.3157,324.4089,266.3592,313.8242,264.5097,315.4143,155.0964,317.0637,185.9947,318.1711,175.9318,318.1943,165.8273
74020,0,311.0861,147.1314,313.5375,144.5386,307.8522,145.4068,317.0832,144.3300,304.0101,146.7220,324.2965,160.8692,301.0823,161.7575,340.4326,176.9206,296.6384,181.5288,337.9025,194.0259,290.4144,198.7035,319.9493,201.4563,306.9427,201.9290,320.1133,234.6561,306.8728,234.0607,321.3854,263.9800,310.5638,262.2322,309.9773,161.0233,301.6366,156.5865,322.1215,155.7217,292.3691,179.7647,340.4221,174.4845,298.8417,181.6615,342.2654,177.6183,288.4124,197.8813,336.5102,193.0251,289.9253,198.8794,339.8791,193.9887,301.5977,195.5641,316.0177,194.9538,315.5208,192.5699,322.1601,192.5569,304.2481,230.8196,322.8942,232.7900,310.8782,232.1061,314.0336,232.9053,308.2327,261.7536,324.4779,264.0084,311.4736,262.9082,319.3716,264.2249,302.1914,267.5699,323.2954,270.4851,302.4071,267.9781,317.2868,270.3720,302.3777,269.5838,313.4429,271.5160,324.5745,266.3687,313.8290,264.5831,315.3774,155.1409,317.6916,186.0822,318.7581,176.0811,318.6812,165.9086
74021,0,311.0990,146.8658,313.4137,144.2841,307.7606,145.0808,316.8542,144.3031,304.0486,146.4394,323.6842,160.7350,301.0620,161.8904,340.3677,177.0114,296.8086,181.7884,336.4500,194.3219,290.8869,199.6513,320.2062,201.0263,307.2006,201.4836,319.8291,234.1907,307.0621,233.4511,321.3696,263.4932,310.5386,261.9333,309.7333,160.8918,301.5172,156.6957,321.7894,155.6155,292.5838,179.9310,339.6392,174.6734,298.9950,181.7319,342.5052,177.6171,288.9030,199.1683,334.7964,193.1859,290.3293,199.5551,338.4834,194.0176,301.9609,195.0571,316.2835,194.4088,315.9969,191.7979,322.5472,191.8773,304.3704,230.3344,322.6621,232.2451,311.0991,231.3075,313.8646,232.1460,308.1773,261.5502,324.4805,263.4883,311.4567,262.6299,319.3576,263.7820,302.1487,267.3080,323.3048,270.0869,302.4058,267.7220,317.3502,269.9992,302.3982,269.3764,313.4266,271.2034,324.4514,265.9293,313.6101,264.6681,315.3002,155.0501,318.1395,185.3900,319.0106,175.5837,318.5583,165.6436
74022,0,311.5330,146.6366,313.8293,144.2468,308.3359,145.1694,317.1243,144.0335,304.5971,146.6564,324.2578,160.9322,301.5733,162.2013,339.2262,178.5398,296.8322,182.4835,333.7892,195.8240,290.7506,200.0433,320.3613,201.3292,307.4876,201.6812,320.5420,234.2906,306.9821,233.5350,321.1259,263.8982,310.5924,261.8926,310.2229,161.2100,302.0022,157.0358,322.3754,155.7451,292.3833,180.6665,338.3402,176.3618,299.0553,182.4177,341.3054,179.0139,288.8489,199.5600,332.3580,194.5894,290.2304,200.1946,335.9480,195.7532,301.7269,195.4664,315.9851,194.8064,315.9237,192.1635,322.7187,192.1938,304.5368,230.3737,323.3513,232.3746,310.8842,231.7486,314.3469,232.5569,308.2765,261.5182,324.2112,263.9347,311.5406,262.5989,319.1906,264.1423,302.2348,267.4939,322.9630,270.5154,302.3623,267.9335,317.0364,270.3877,302.2463,269.5554,313.2430,271.5833,324.2728,266.3152,313.6991,264.4740,315.6429,155.4131,318.0050,185.7465,319.1589,176.0643,318.9724,166.0634
74023,0,311.8426,146.9601,313.9722,144.3357,308.5595,145.2749,317.3091,143.8967,304.8311,146.7191,324.3146,160.8678,301.7161,162.2482,337.4835,179.2457,297.0139,182.9095,331.3124,196.2753,291.7380,200.6722,320.8049,201.4109,307.6399,202.0772,320.7032,234.0219,307.1952,233.7820,321.0948,263.5556,310.3013,262.1689,310.6101,160.9550,302.2598,156.9705,322.5534,155.5742,292.5563,181.2761,336.9928,176.8990,299.0792,182.8054,339.4084,179.9285,290.0596,200.2425,330.0153,194.9202,291.0543,200.9732,333.2596,196.2036,302.0983,195.3461,316.4270,194.6072,316.0094,192.0415,322.7958,191.9960,304.6021,230.3859,323.5628,231.9575,311.3366,231.5841,314.5817,232.1657,307.9636,261.8078,324.1755,263.5557,311.2364,262.8569,319.1995,263.8397,302.0310,267.7267,323.0466,270.1317,302.2167,268.1840,317.0941,270.0567,302.1645,269.8178,313.2203,271.3553,324.3228,265.9380,313.4050,264.8030,315.7947,155.4938,318.0668,185.4859,319.2363,175.9479,319.0275,166.0996
74024,0,311.5978,146.7724,313.7487,144.1711,308.2851,144.9914,317.5618,143.9671,304.9619,146.5794,324.5906,160.9707,301.4613,162.2990,336.4359,180.1062,297.2459,182.9822,329.1774,196.4236,291.7160,200.9438,321.1773,201.6207,307.5872,202.2275,320.7360,234.0398,306.9347,233.7172,321.0487,263.9850,310.0490,262.1999,310.5739,160.9494,302.0774,157.1073,322.9743,155.6328,292.6009,181.5600,336.1561,177.6364,299.5432,183.0274,338.2091,180.7914,289.8518,200.6214,327.8819,195.0928,291.1850,201.4532,331.1989,196.4893,302.0806,195.3552,317.0524,194.6828,315.8587,191.9892,322.8755,191.9989,304.2898,230.1803,323.6821,231.9765,311.2597,231.5474,314.8127,232.0610,307.6782,261.8903,324.2370,263.9368,310.9290,262.9222,319.0719,264.3157,301.9185,267.8235,322.9256,270.4283,302.0156,268.2173,316.8931,270.4285,301.9047,269.9199,312.9846,271.7068,324.5799,266.3213,313.3813,264.8811,315.9482,155.4747,317.9453,185.3284,319.1624,175.7878,318.9700,166.0643
74025,0,311.8572,146.6259,314.2881,144.2569,308.5418,145.0245,317.8955,144.0995,305.0591,146.5647,324.6987,160.9183,301.6035,162.2013,334.9177,181.1175,297.3558,182.9075,326.6765,197.1621,292.3045,201.0518,321.3057,201.1954,307.2251,201.9555,320.8435,233.9009,307.0646,233.9523,320.9922,263.8127,310.1056,262.0084,311.0263,160.9207,302.1578,157.0148,323.1961,155.7143,292.8899,181.6141,335.1919,178.5392,299.5557,183.0060,336.4747,181.8431,290.4548,200.7554,325.6746,195.8652,291.5552,201.5386,328.4687,197.3355,301.7600,195.1286,318.0448,194.5126,315.3663,191.8250,322.8713,191.7633,304.0290,230.3978,323.9751,231.8525,311.7857,231.5571,314.7917,232.0259,307.6093,261.7229,324.3121,263.7529,311.0359,262.6856,318.9720,264.1917,302.2222,267.7138,323.2139,270.2518,302.7260,268.0745,317.3683,270.1628,302.7413,269.7871,313.2291,271.4548,324.3642,266.2343,313.1896,264.6755,315.6133,155.5516,317.7747,185.2637,318.8042,175.8191,318.5428,166.0771
74026,0,311.8687,146.5208,314.2284,144.1270,308.7100,144.7989,317.7967,143.9592,305.1178,146.2526,324.7438,160.6480,301.7013,162.0424,333.7211,181.3801,298.1108,183.2400,324.5399,198.1164,292.5338,201.5981,321.4979,201.2186,307.5601,201.9887,320.7307,234.1729,307.2059,234.2223,320.7433,264.0498,309.9603,262.1516,311.0174,160.6823,302.1692,156.7857,323.2072,155.4923,293.9232,181.8813,333.8112,179.0830,300.4842,183.1885,335.2257,181.9410,290.4436,201.2792,323.3799,196.8176,291.8113,202.0767,326.4594,198.2426,302.0671,194.9438,318.0767,194.4955,315.6744,191.7584,323.1411,191.6572,304.2012,230.4487,323.6767,232.1306,311.8311,231.6576,314.9507,232.1965,307.5005,261.8062,324.0345,264.0987,310.8834,262.8998,318.7608,264.4350,302.2831,267.7389,322.8095,270.5474,302.6575,268.1251,316.9812,270.4730,302.6325,269.8449,313.1400,271.6881,324.0581,266.5751,313.1676,264.8117,315.6697,155.3202,318.1515,185.0278,319.1477,175.5708,318.6619,165.9335
74027,0,311.9033,146.1890,314.2911,143.8698,308.9126,144.6058,317.8636,143.7198,305.1364,146.1015,324.7557,160.8555,301.3923,162.2880,332.2947,181.7741,298.1848,183.6704,322.8885,198.5084,293.3004,201.7364,321.8386,201.0674,308.0708,201.8056,321.0984,234.1830,307.4348,234.4198,320.8171,264.2250,309.7600,262.4016,311.1352,160.8135,301.8806,157.0835,323.3601,155.7206,293.8982,182.3482,332.6896,179.6063,300.5618,183.7462,333.5179,182.3664,291.2914,201.3728,321.9830,197.2335,292.6008,202.1558,324.7648,198.7043,302.7817,195.3317,318.4597,194.5812,315.4483,191.9303,322.8278,191.6536,304.5542,230.8479,324.0056,232.1046,312.0396,231.8276,315.3946,232.2503,307.2804,262.0669,324.2823,264.1573,310.7426,263.0926,318.7881,264.6262,301.9946,267.8427,323.6762,270.3849,302.4129,268.2727,317.8005,270.3961,302.4860,269.9610,314.0444,271.5801,323.9962,266.5223,312.8037,265.0176,315.4706,155.5723,317.7486,185.2140,318.6443,175.8009,318.1703,166.1963
74028,0,311.9569,146.3107,314.4352,144.0040,308.6971,144.7550,317.9196,143.9504,305.1816,146.2398,324.8572,160.9510,301.9028,162.1528,331.7811,181.9339,298.6173,183.5069,322.3369,198.7759,294.4825,201.9165,321.8250,201.2111,308.1868,201.8863,321.2283,234.3821,307.5463,234.5353,320.6608,264.3223,309.8378,262.4826,311.3988,160.8581,302.3636,156.9684,323.4449,155.7809,294.4102,182.2143,332.3024,179.8186,300.8596,183.3870,332.8879,182.4084,292.8455,201.6215,321.3052,197.5445,293.4138,202.2798,324.2507,199.0662,302.7842,195.3304,318.5365,194.7254,315.7664,191.9059,323.1922,191.8021,304.6602,230.8788,324.1932,232.1767,312.1700,231.8637,315.4947,232.3214,307.3739,262.1323,324.0468,264.3032,310.7905,263.1644,318.6839,264.7039,302.0582,268.0222,323.0563,270.6492,302.4763,268.3372,317.2224,270.4755,302.5690,269.9461,313.3455,271.6410,324.0386,266.7572,312.9483,265.1160,315.8301,155.5266,318.1416,185.2155,319.2118,175.7402,318.6558,166.1507
74029,0,312.0587,146.2388,314.4655,143.7345,308.9301,144.4636,317.9122,143.8505,305.4164,146.0928,324.8198,161.0860,301.7368,162.4404,332.0132,182.2079,298.4604,183.8814,322.1551,198.8247,294.0749,202.1531,321.6278,201.5843,307.8259,202.3304,321.0472,234.4945,307.5324,234.8150,321.0045,263.9632,309.7726,262.5619,311.2890,160.9661,302.2303,157.3121,323.3834,155.9439,294.3281,182.5608,332.2153,180.1099,300.7462,183.7482,333.2016,182.5581,292.3405,201.8026,321.2274,197.5869,293.0724,202.4811,323.9789,199.1562,302.7149,195.4129,318.5810,194.9167,315.6285,192.1303,322.8540,192.0459,304.5595,231.1303,324.0353,232.3205,312.2609,232.0872,315.4785,232.4543,307.2453,262.2978,324.2921,263.9507,310.7550,263.2734,319.0060,264.3882,301.9279,268.0431,323.3721,270.3097,302.4315,268.3948,317.5741,270.2403,302.5395,270.0776,313.7109,271.4442,324.2519,266.3393,312.8869,265.3234,315.5538,155.8021,317.9277,185.4432,318.8040,176.0117,318.2633,166.4373
74030,0,311.9037,146.3092,314.3227,143.7979,308.7573,144.5494,317.8828,143.9086,305.1829,146.2497,324.6648,161.1471,301.8776,162.4847,331.3196,182.5122,298.9446,183.7750,321.3085,199.3622,293.8632,201.9481,321.7341,201.5124,308.1114,202.1860,321.2521,234.3014,307.5201,234.6832,320.9501,263.8173,309.8240,262.2072,311.2934,161.0184,302.2162,157.3143,323.3085,155.9733,294.8081,182.4110,331.6954,180.4772,301.3338,183.8319,332.3425,182.9395,292.2212,201.5994,320.3145,198.1382,292.7835,202.3847,323.3041,199.7052,303.0800,195.6170,318.5796,195.0435,315.8071,192.1055,323.0965,191.9059,304.6646,231.1327,324.1365,232.1806,312.2295,232.0126,315.6653,232.3879,307.3194,261.9146,324.3016,263.8521,310.9018,262.9035,318.9829,264.2143,302.2386,267.7467,323.5528,270.1450,302.8769,268.1926,317.7827,270.1056,303.1750,269.9222,313.9782,271.3130,324.2462,266.1286,312.8494,264.8936,315.6315,155.6483,318.1318,185.4187,319.0922,175.9092,318.4036,166.2920
74031,0,312.1867,146.3100,314.5503,143.8047,309.0529,144.5090,318.2864,143.9705,305.5466,146.2509,324.9454,161.2135,302.3614,162.3185,331.3631,182.7410,299.3617,183.3462,321.2569,200.0011,294.9119,201.3792,321.7203,201.7137,308.5867,202.0740,321.1732,234.4423,307.5723,234.6962,320.8898,264.1145,309.8202,262.3980,311.4376,160.9256,302.6939,157.0469,323.5204,156.0497,295.2283,181.8468,331.6087,180.6786,301.6942,183.3133,332.4625,183.1245,293.1073,201.0437,320.2750,198.7385,294.1448,201.7880,323.4364,200.3808,303.0437,195.5056,318.4421,195.1759,316.3992,192.0887,323.7385,192.0028,304.8094,231.1055,323.9700,232.3265,312.1364,232.2155,315.5989,232.5351,307.4184,262.0582,324.1583,264.1570,310.7393,263.1355,318.8991,264.5364,302.1381,267.8529,323.0583,270.4646,302.5032,268.2203,317.2265,270.2931,302.4798,269.8292,313.3128,271.4494,324.2548,266.5422,313.0060,265.1475,316.2489,155.6208,318.6417,185.3975,319.7165,175.9247,319.0316,166.3328
74032,0,311.9459,146.1146,314.1498,143.6178,308.6783,144.3685,318.0794,143.6002,305.5509,146.1666,325.0630,161.1894,302.4480,162.2702,331.2266,182.5995,299.5067,183.2224,321.4643,200.4393,295.5308,201.1071,321.7449,201.6378,308.4212,201.9562,320.9304,234.5193,307.5424,234.5017,321.0183,263.8686,309.9213,262.2290,311.3537,160.8287,302.8538,156.9694,323.6813,155.9922,295.3420,181.7820,331.1805,180.6127,301.8324,183.0814,332.4645,183.0284,293.6683,200.5784,320.4416,199.1622,294.6269,201.6019,323.7289,200.7977,302.9342,195.2233,318.2661,195.0612,316.4856,191.9243,323.7270,191.8992,304.7437,230.8314,323.8623,232.4089,312.1370,231.9083,315.2941,232.5181,307.4806,261.9610,324.1903,263.8941,310.8357,262.9669,319.0266,264.2813,302.1335,267.7995,323.0544,270.2938,302.5092,268.1904,317.2410,270.2618,302.4537,269.8551,313.2901,271.4789,324.3856,266.1891,313.0271,264.9771,316.6822,155.6487,318.6161,185.3574,319.7557,175.9589,319.2721,166.4182
74033,0,312.8554,146.0922,315.2669,143.5543,309.8072,144.2497,318.5077,143.6925,305.9461,145.8629,325.4144,161.1750,302.3738,162.3959,331.1860,182.6627,299.2446,183.2739,322.1526,200.8598,295.8702,201.3235,321.8095,201.9687,308.2325,202.2482,321.0072,235.1906,307.4742,235.0320,321.1497,264.3181,309.8103,262.5244,311.7054,160.8818,302.9594,157.0811,323.9568,156.0010,295.1676,181.8571,331.1221,180.5858,301.3646,183.1999,332.4316,183.0543,294.1458,200.7217,320.9553,199.4831,294.8445,201.6850,324.3875,201.1124,302.9979,195.2659,318.3382,195.1314,316.5283,192.2267,323.8360,192.2139,304.5907,231.2392,323.9145,233.1098,311.9585,232.5080,315.2500,233.1140,307.3320,262.1258,324.3743,264.3545,310.6946,263.3021,319.1458,264.6845,302.2083,267.8374,323.3696,270.6478,302.7583,268.3236,317.5526,270.7824,302.8789,270.0760,313.6497,272.0124,324.6839,266.5033,312.9703,265.1698,316.7141,155.7863,318.7419,185.6221,319.8347,176.2069,319.2871,166.5263
74034,0,312.7139,146.1993,315.0639,143.6837,309.6992,144.3002,318.5247,143.7498,305.8894,145.9007,325.4551,161.3973,302.6027,162.3592,331.1997,183.0683,299.3774,183.3568,323.0487,201.4440,296.1053,200.8763,321.7570,202.0957,308.2455,202.2627,321.0835,235.1604,307.4281,234.8839,321.1362,264.2957,309.7502,262.4784,311.7422,161.0385,303.1295,157.1544,323.9587,156.1657,295.3112,181.8738,331.2061,180.9606,301.4639,183.3405,332.3728,183.4585,294.3091,200.2339,321.7631,200.0964,295.0964,201.3579,325.3496,201.6186,302.9791,195.3944,318.2427,195.3088,316.7161,192.2937,324.0872,192.2718,304.5621,231.2275,323.9458,233.1583,311.9418,232.5832,315.3261,233.2346,307.2191,262.1717,324.3670,264.4081,310.6719,263.2492,319.1445,264.6526,302.0966,267.9213,323.0855,270.7525,302.6237,268.3613,317.3109,270.7697,302.7268,270.1089,313.4551,272.0163,324.6046,266.6741,312.9825,265.0941,317.0190,155.8730,318.9173,185.7352,320.1530,176.3082,319.6075,166.6439
74035,0,313.0089,146.2052,315.4264,143.6157,309.9412,144.2820,318.8855,143.8018,306.0542,145.8778,325.5823,161.5257,302.7277,162.1188,331.0920,183.2447,299.3289,183.3001,324.1898,202.2739,296.3348,200.8326,321.1961,202.3702,307.9172,202.4763,320.8671,235.1924,307.3145,234.7175,321.0816,264.1529,309.8040,262.3571,311.6414,160.9420,303.3935,156.8395,323.9851,156.2191,295.3073,181.7399,331.0133,181.2110,301.3030,183.2592,332.2624,183.5677,294.7180,200.1607,322.8625,200.9435,295.0927,201.3277,326.3755,202.3811,302.6303,195.4724,317.3799,195.4026,316.2862,192.4700,323.6278,192.6075,304.5310,231.0351,323.8179,233.2519,311.7949,232.4258,315.0932,233.1459,307.3147,262.0469,324.2698,264.2314,310.7203,263.1460,319.1163,264.5175,302.1405,267.7574,322.8539,270.6269,302.6610,268.2205,317.0762,270.6901,302.7907,269.9881,313.2668,271.9297,324.5509,266.5156,313.0332,265.0515,317.2038,155.8840,318.5352,185.8953,319.8783,176.3502,319.5989,166.6685
74036,0,312.9227,146.3292,315.3475,143.7005,309.7304,144.3458,318.8158,143.9893,306.1317,145.9772,325.5028,161.5209,302.9013,162.1625,330.7866,183.1925,299.6125,183.2114,325.5550,202.4097,296.3848,200.3398,321.0956,202.2749,307.8731,202.3648,320.8877,235.0119,307.5429,234.7919,321.0671,263.9858,309.6632,262.3788,311.6810,161.0135,303.4931,156.9534,324.0054,156.1727,295.5981,181.6408,330.5844,181.1670,301.5901,183.1023,332.0101,183.4650,294.7666,199.7372,323.9893,201.3269,295.2784,200.8664,327.7823,202.3694,302.5538,195.4550,317.2581,195.3787,316.2424,192.4395,323.5378,192.5693,304.6113,231.0597,323.8340,233.0243,312.1123,232.3940,315.2391,233.0209,307.1425,262.1474,324.2276,264.0793,310.5984,263.1712,319.0872,264.4094,301.8839,267.8486,322.8622,270.4966,302.3344,268.2614,317.0201,270.5379,302.3755,269.9855,313.2519,271.8173,324.5843,266.3943,312.9205,265.1457,317.3322,155.8824,318.5061,185.9844,320.0315,176.4115,319.8159,166.6794
74037,0,313.0032,146.1860,315.2781,143.4414,309.8130,144.1774,318.8295,143.7323,306.1991,145.9719,325.4236,161.5715,302.7590,162.3373,330.9294,183.0919,299.3101,183.4152,326.9663,202.6659,296.4755,200.6680,321.1101,202.1188,307.6405,202.2898,320.7165,234.9856,307.2995,234.7320,320.9300,264.0098,310.0499,262.3235,311.7203,161.0459,303.3858,157.1212,323.9590,156.2106,295.3402,181.9570,330.8398,181.1417,301.2227,183.2317,332.0752,183.2997,295.0447,200.1090,325.5373,201.7230,295.2236,201.1215,329.0318,202.5817,302.3196,195.5703,317.1166,195.1562,315.9268,192.4963,323.2841,192.5607,304.4148,230.9673,323.7309,232.9273,311.8322,232.2937,314.9119,232.9725,307.5205,262.0567,324.1644,264.1699,311.0029,263.0817,318.9695,264.4140,302.3683,267.7906,322.7985,270.6146,302.7650,268.2829,317.0185,270.5577,302.8061,270.0160,313.1192,271.8362,324.5257,266.5088,313.3656,265.0416,317.2464,156.0092,318.1263,186.0094,319.5977,176.4871,319.5388,166.8202
74038,0,313.0574,146.1824,315.2943,143.3722,309.8459,144.1470,319.0698,143.5769,306.4985,145.9502,325.4160,161.4848,303.1153,162.2667,330.9236,182.9069,299.2978,183.3487,327.7814,202.6648,296.3009,200.7239,321.0120,202.1371,307.6392,202.3305,320.7105,235.0040,307.2956,234.7698,320.7310,264.0343,309.7194,262.3556,311.9260,160.9122,303.7990,157.0532,324.0684,156.1239,295.2969,181.9400,330.7661,181.0052,301.3414,183.1258,332.0032,183.0593,294.6741,200.1676,326.3435,201.7656,295.1365,201.1987,329.9963,202.4845,302.6293,195.3456,317.0756,194.9038,316.1920,192.4936,323.4014,192.5038,304.4301,231.0460,323.7827,232.9306,311.8169,232.2891,315.0301,232.8442,307.1817,262.0999,323.8436,264.2039,310.6718,263.1321,318.7864,264.4027,302.0890,267.8848,322.3812,270.6853,302.4670,268.3224,316.5118,270.6130,302.4864,270.0499,312.7742,271.8854,324.3767,266.5449,312.9511,265.1808,317.6428,156.0588,318.3920,185.9386,319.8407,176.4619,319.8044,166.8271
74039,0,313.3025,146.1901,315.6859,143.3763,310.1779,144.1374,319.2276,143.7895,306.5052,145.9494,325.4289,161.6731,303.1172,162.3467,330.6331,182.7181,299.3764,183.2807,328.7246,202.6334,296.3611,201.1148,320.6336,202.2482,307.4759,202.4847,320.7122,235.0232,307.3482,234.9642,320.9055,263.8142,309.9890,262.1922,311.8878,161.0661,303.7970,157.1831,323.9700,156.3597,295.4001,181.8991,330.6750,180.8624,301.4096,183.0742,331.5902,182.9135,294.7472,200.5185,327.3559,201.7869,295.2306,201.4539,330.8519,202.3287,302.4966,195.3368,316.5054,195.0379,315.8779,192.6416,322.8521,192.6571,304.4868,231.2337,323.5993,232.9500,311.7382,232.4104,314.9773,232.9380,307.4994,261.9530,324.0253,263.9283,310.9357,262.9822,318.9602,264.2222,302.4076,267.7001,322.6938,270.4043,302.7991,268.1507,316.9708,270.3295,302.8770,269.8274,313.0747,271.6002,324.4277,266.2705,313.2018,265.1051,317.5770,156.2594,318.0585,186.0805,319.6296,176.5313,319.6620,166.9664
