sync_index,person_id,Nose_px,Nose_py,L_Eye_px,L_Eye_py,R_Eye_px,R_Eye_py,L_Ear_px,L_Ear_py,R_Ear_px,R_Ear_py,L_Shoulder_px,L_Shoulder_py,R_Shoulder_px,R_Shoulder_py,L_Elbow_px,L_Elbow_py,R_Elbow_px,R_Elbow_py,L_Wrist_px,L_Wrist_py,R_Wrist_px,R_Wrist_py,L_Hip_px,L_Hip_py,R_Hip_px,R_Hip_py,L_Knee_px,L_Knee_py,R_Knee_px,R_Knee_py,L_Ankle_px,L_Ankle_py,R_Ankle_px,R_Ankle_py,sternum_px,sternum_py,rshoulder_px,rshoulder_py,lshoulder_px,lshoulder_py,r_lelbow_px,r_lelbow_py,l_lelbow_px,l_lelbow_py,r_melbow_px,r_melbow_py,l_melbow_px,l_melbow_py,r_lwrist_px,r_lwrist_py,l_lwrist_px,l_lwrist_py,r_mwrist_px,r_mwrist_py,l_mwrist_px,l_mwrist_py,r_ASIS_px,r_ASIS_py,l_ASIS_px,l_ASIS_py,r_PSIS_px,r_PSIS_py,l_PSIS_px,l_PSIS_py,r_knee_px,r_knee_py,l_knee_px,l_knee_py,r_mknee_px,r_mknee_py,l_mknee_px,l_mknee_py,r_ankle_px,r_ankle_py,l_ankle_px,l_ankle_py,r_mankle_px,r_mankle_py,l_mankle_px,l_mankle_py,r_5meta_px,r_5meta_py,l_5meta_px,l_5meta_py,r_toe_px,r_toe_py,l_toe_px,l_toe_py,r_big_toe_px,r_big_toe_py,l_big_toe_px,l_big_toe_py,l_calc_px,l_calc_py,r_calc_px,r_calc_py,C7_px,C7_py,L2_px,L2_py,T11_px,T11_py,T6_px,T6_py
73385,0,575.9580,148.3882,570.9828,141.1925,565.5566,142.0361,585.7708,145.5744,570.8201,147.0382,600.0228,189.9492,562.1320,180.4945,604.9784,242.4148,517.6193,184.1208,,,500.6830,150.4103,571.9146,287.1205,546.4897,275.8667,573.8011,370.6425,507.6822,338.2159,571.8254,433.7518,496.7262,391.2340,572.7558,185.5763,570.9993,171.6197,598.6454,176.2089,525.5624,177.0355,597.4554,236.0994,512.8846,189.3392,608.0925,243.8654,505.1393,149.7730,542.9580,278.6442,499.1842,148.9388,,,527.0044,260.0804,555.6198,271.0086,577.0126,260.5664,590.3595,265.6376,508.9198,330.8780,577.9631,366.3948,510.1551,342.5400,558.7768,359.9139,496.7544,387.0665,577.5407,437.2091,493.8351,393.0014,567.0681,433.0570,478.9506,390.6783,567.2034,454.6367,469.4027,391.8535,549.9147,448.4103,462.2599,395.4190,538.9533,448.0919,580.6015,438.8311,505.9411,398.1173,599.1020,173.7019,583.4467,247.7807,598.4120,224.2152,602.4612,200.7334
73386,0,575.4947,148.9095,568.2347,141.6330,561.9872,142.6084,582.8644,146.1014,564.9465,147.6864,598.1510,191.4908,559.5170,180.3341,605.4108,243.8775,513.4463,181.7416,,,497.8588,146.5261,571.1570,288.1306,546.7082,276.8065,573.9203,372.4234,504.6718,337.6670,572.6651,435.3879,487.5877,388.8678,569.5967,186.0576,568.4107,171.8710,596.2622,177.7410,523.9332,175.0708,598.4982,238.2305,508.1774,187.0277,611.2142,246.4816,503.3235,146.3600,,,497.2110,145.3644,,,526.2251,261.6824,553.8210,272.7440,578.1371,261.6875,590.9905,266.8596,506.6784,330.4750,578.6093,368.4868,506.9787,342.6498,557.4511,362.0663,488.1394,384.9671,579.2601,438.8913,484.5652,390.6532,567.3958,434.8005,469.7893,388.5300,567.6865,455.6878,460.0718,389.7666,549.3271,449.4227,452.7630,392.9740,538.5810,448.8700,582.4825,440.6711,496.9860,395.0558,597.0628,174.3203,584.6835,249.1044,599.0022,224.9928,601.6931,201.0529
73387,0,572.5403,148.7630,570.0309,141.1962,563.8347,142.3783,581.3579,146.2122,563.3276,148.2784,596.3890,191.6325,555.8459,180.0013,604.4084,244.1203,508.9242,179.0422,,,490.2772,143.4534,568.0563,286.8621,544.0660,275.5755,572.6386,369.8177,501.7430,334.7506,571.4948,435.0070,480.6247,386.6849,565.2392,185.3712,566.0528,171.5598,593.0330,177.7496,519.5792,172.9461,596.8224,238.3739,502.7058,184.2523,611.3795,247.0041,495.6512,143.2195,,,488.0614,142.2379,,,523.9095,260.9625,551.5074,271.7473,575.0873,260.1511,587.6328,265.5788,503.9945,327.7349,577.8682,366.0515,505.2810,340.0684,557.1235,360.2725,480.6846,382.5669,577.2121,438.1482,477.7503,388.8832,566.3809,434.4950,462.9346,387.3392,567.1755,455.3700,454.4742,388.9571,548.8782,449.1523,448.6223,392.6264,538.9220,448.7953,581.9313,440.6831,489.4756,393.4222,592.7324,174.7504,582.1842,248.1057,595.5351,224.6705,597.8221,200.9594
73388,0,566.6110,149.0819,565.3601,141.8065,556.9076,143.2170,577.7461,146.5291,559.1729,149.0389,591.2869,191.7713,548.8910,180.5778,600.1027,242.9134,506.1292,177.6958,,,488.5436,142.1225,564.0401,285.5900,539.3854,275.5409,570.3729,369.1846,497.9428,333.9365,571.9245,434.8382,473.0799,385.1440,559.8161,185.0530,557.7593,172.0689,588.9755,177.8513,515.5686,172.0317,595.7675,237.8568,500.1909,182.8965,609.6202,246.2929,494.1904,141.9106,,,486.0690,140.7130,,,520.1394,261.3304,547.4532,270.9500,568.5449,259.4906,582.7091,264.2945,499.2497,326.8343,575.4069,364.7484,502.4626,339.5885,554.8849,359.8817,473.8051,381.2726,577.5988,437.4020,471.3940,387.4323,567.3863,434.5294,455.7247,386.9816,568.1603,454.8090,448.7440,388.9583,551.0853,448.9537,443.0262,392.7555,540.6992,448.9679,583.1131,440.1508,482.3774,391.2395,585.9562,175.1169,575.0817,247.1139,588.5293,223.7882,589.6965,200.7311
73389,0,560.5423,149.9536,560.3029,142.7975,552.4805,144.3599,573.4059,146.9953,555.8586,149.9139,590.7930,192.4184,543.0585,180.7495,599.9171,243.4051,503.1979,175.7742,565.4492,282.9854,488.8031,140.8382,560.3596,284.4977,530.6518,274.1160,568.0633,368.6363,491.8514,332.0383,570.8636,433.2790,466.6094,383.3891,556.0013,185.5907,552.7486,172.2507,588.1201,178.1772,511.0484,169.2374,598.8602,238.9929,497.7501,181.0036,607.6301,246.7167,493.1577,141.1925,560.9062,281.8668,486.2698,139.5328,569.5882,285.0215,515.3666,260.7059,545.8718,271.2587,561.0187,258.4853,577.6238,263.1700,492.0580,325.1375,573.2201,363.7734,497.0960,338.0517,551.2664,359.4360,466.7848,379.5108,577.1544,435.2884,465.0606,385.6940,566.1242,433.2537,450.3739,386.1649,567.8531,453.4708,444.7546,389.0745,552.2935,449.2739,439.8199,393.5053,542.7989,449.8957,581.1644,437.6781,474.4045,388.4840,581.9638,174.8413,569.5574,246.0155,582.5246,222.6741,584.9863,199.7050
73390,0,562.4784,151.2596,560.7483,143.9493,552.4958,145.1032,572.5400,148.3004,555.9240,150.8803,591.4252,194.4032,544.4745,182.2542,601.3349,246.6852,501.8056,175.6214,569.8072,285.3780,487.8642,138.2574,559.7913,285.4014,530.1313,274.2204,568.7318,367.7164,491.0479,332.2725,572.8890,434.2191,466.1823,384.4297,557.6773,187.3708,553.1677,174.0797,588.6984,180.4937,508.6783,168.9818,600.5090,242.3820,497.9000,180.4744,607.0265,249.8786,491.7572,138.4869,565.9842,284.3798,485.2839,136.9528,578.8059,290.7534,515.5679,261.4611,545.6003,272.1151,558.2969,258.8796,574.6286,264.0246,491.1469,325.4109,573.9198,362.5763,495.7737,338.1788,552.5512,359.0939,466.4209,380.3070,578.8369,435.9439,464.7718,386.6517,568.0367,433.8638,449.9206,387.0902,569.1742,453.6197,444.2189,389.6673,553.4424,448.9770,439.7228,393.8696,543.4259,449.1780,583.0648,438.3646,474.4324,389.9567,581.7388,176.6230,566.9861,247.2988,579.6705,224.7292,582.8132,201.8817
73391,0,557.7173,152.0826,555.0755,145.0363,546.5004,145.9340,569.9243,149.4878,550.6055,151.2726,590.6992,195.1529,540.5968,182.4389,593.5294,248.5678,494.3388,172.8412,577.9669,292.8228,485.4057,136.0387,556.0969,285.3839,525.6690,273.7346,566.8665,367.0989,485.6459,331.6446,572.1343,434.1810,463.2403,383.0032,552.9537,187.6489,550.0411,174.1130,590.7740,181.4186,499.0577,166.5868,596.8901,245.4850,492.2073,178.1699,596.4296,250.5269,488.4708,135.9534,573.9655,291.6393,483.0122,135.2021,581.6687,294.9466,511.4403,261.5921,542.0260,272.3109,554.8487,258.7481,569.5254,263.4504,485.2622,324.8592,572.7864,362.2022,489.5805,337.1761,548.8854,358.7279,462.3920,378.8566,579.3176,435.9445,462.2959,385.2485,566.9529,433.8272,446.0341,386.4683,568.7169,453.4034,439.7532,388.9864,552.2281,449.0686,435.5443,393.3524,541.2423,449.3470,583.0283,438.7998,472.0045,387.6486,579.7976,176.8455,562.8742,246.7970,575.0119,224.4078,579.5095,201.9565
73392,0,552.2199,153.5376,547.8599,146.5324,538.2273,146.9897,564.8169,151.4202,540.8682,152.2240,586.0452,196.4936,534.6937,182.8479,594.9000,249.2972,487.8968,172.0494,579.4032,293.5691,482.8286,137.4320,550.0128,285.3014,520.2526,273.7607,563.6882,367.3847,481.6070,331.2637,571.6848,433.9449,461.9817,383.3091,545.6967,188.6062,542.9271,175.0443,584.9972,183.0491,492.1670,166.1902,599.3973,246.1149,484.4159,177.2375,598.5015,251.4126,485.0979,137.4690,575.7462,292.4243,479.9377,136.1070,584.1694,295.8927,503.7461,261.5052,536.1013,272.3734,550.4429,258.7720,565.3764,263.5572,481.2572,324.1842,569.7273,362.1510,485.0422,336.8439,545.9987,359.2452,460.8107,379.2319,579.6774,436.0290,461.4231,385.5938,566.4302,433.8757,444.6518,386.4906,568.8066,452.9190,437.9315,388.6283,551.9685,448.1777,434.0082,393.0689,541.1884,448.3015,584.3351,439.3277,470.7608,387.7122,572.2602,177.6799,557.0506,246.7093,569.0896,224.3258,574.1351,202.5458
73393,0,543.5827,154.7613,544.0683,147.8069,534.2666,148.4967,556.7278,152.2396,535.8573,154.2192,577.3983,197.3408,528.0255,183.8997,584.3367,249.9014,481.8224,170.8884,580.2385,296.1990,478.8941,137.8105,544.0449,286.3107,514.0239,274.4948,559.4548,367.6115,480.2602,332.0665,571.0940,435.0634,459.9776,382.5715,541.1209,188.7032,537.8179,176.2424,575.9455,183.7161,486.7009,165.4122,589.6372,246.6938,479.0437,176.1087,587.3423,251.9440,481.1194,138.1402,576.9008,294.5787,475.5369,136.5686,585.6228,298.1706,499.6406,261.1935,531.3842,272.4655,541.7976,259.3119,557.0254,264.6361,479.1229,325.1791,563.6361,361.5631,483.0094,337.3469,542.5408,359.7425,458.4166,378.5603,578.2546,436.7301,459.9604,384.9472,565.9881,435.1453,443.3520,386.5163,569.7284,454.1031,438.4713,389.0985,554.6336,450.5016,435.7558,393.9077,544.2566,451.2975,583.0712,440.4243,468.2058,386.1560,564.3535,179.6041,549.5900,247.3305,560.4469,225.3853,566.4152,204.1797
73394,0,537.8710,155.1467,536.8315,148.6470,527.6915,149.4251,548.4027,153.1229,532.9134,154.2712,572.3361,197.2246,522.5645,183.7238,578.4729,249.4704,478.5519,172.3616,582.6585,294.5442,471.9301,138.6395,542.6296,286.0539,512.6948,274.9986,555.2850,366.0744,474.9036,331.9902,571.3700,434.5348,460.4546,383.3011,536.5810,189.0878,531.8879,176.1161,571.7651,183.2042,483.7007,166.3990,585.0643,246.0777,474.9390,177.7884,581.5527,252.0532,475.0228,139.1072,580.8193,292.8377,468.7328,137.7819,586.6506,296.6387,494.4709,261.3213,527.2610,272.2342,541.0607,259.5678,556.9622,264.2844,473.9813,325.1133,560.1353,360.1369,478.9141,337.2516,538.5369,359.2335,458.8816,379.3459,578.6422,436.0170,460.0714,385.5639,566.1129,434.8493,443.5149,387.2536,569.6369,453.3342,438.1676,389.9955,553.1792,449.7515,435.3216,394.7816,542.9124,451.0575,583.6209,440.0085,469.8091,387.0346,561.4075,179.3276,546.8416,246.9231,558.3191,225.0440,562.3139,203.8859
73395,0,526.3848,154.0635,528.3139,147.5699,519.6047,148.5541,539.0255,152.3449,525.3631,153.6018,560.3480,196.5313,511.9989,183.3453,562.8229,247.4832,465.4771,171.8328,569.0851,291.5621,460.5211,137.5170,529.9131,282.5497,502.0640,272.9593,548.8261,362.9521,470.1160,331.5197,564.1142,431.2648,461.6280,384.0797,526.9047,187.5069,522.8454,175.6982,560.4474,183.1538,470.0565,166.4430,567.8026,243.1885,462.5976,176.8239,565.0883,248.9771,463.4950,137.8262,567.9444,289.3931,458.9788,136.8766,571.7254,292.8344,487.9623,260.1845,520.2525,270.5518,527.7711,257.5714,543.1524,261.3057,468.6281,324.9622,554.2741,357.1236,475.5044,335.6547,532.6823,357.2769,459.8962,379.9145,572.1799,432.2838,461.1850,386.3716,558.4072,431.9155,443.7540,387.7732,568.3330,451.2021,438.2082,390.5367,552.4812,448.1635,435.0333,395.3196,542.0247,449.9299,572.2757,436.2859,471.1601,387.9394,547.2762,178.5420,535.8615,245.1913,544.5002,223.4220,547.5531,202.1835
73396,0,527.5328,154.3781,525.3683,148.6500,518.9992,149.1271,535.9420,153.6404,522.8162,154.2581,557.1937,195.0292,507.5014,182.2500,559.6903,245.7767,462.1676,172.3335,565.5206,288.9945,450.9103,139.4086,528.1484,279.3587,496.9192,270.2976,545.0785,360.3053,466.7144,330.4360,559.9274,428.1811,461.3304,383.0877,524.1262,187.7827,517.5405,174.9069,555.9923,182.2791,466.7344,166.3453,564.3168,241.0881,458.6401,177.7233,561.5477,247.3226,453.3030,138.7535,565.0100,286.7293,447.6872,138.8242,567.8546,289.8919,484.6070,259.1039,518.2334,267.9408,521.8510,255.7556,537.6739,258.9979,464.7467,323.9259,551.3335,354.7093,473.9620,334.5961,528.8234,355.5578,459.6953,379.3144,566.7312,428.2402,460.7693,385.1570,555.0289,428.9990,443.3046,387.5898,566.3825,447.8594,437.6800,389.7558,553.6993,446.1867,434.3819,394.1378,544.5965,448.5778,565.1443,431.5979,471.1035,386.7603,540.9576,177.9429,529.7037,243.3879,537.7513,221.9586,542.2208,201.6111
73397,0,515.9931,151.9912,516.7712,146.3536,508.4401,146.9267,526.6323,151.3229,512.5737,151.8443,551.2144,191.7855,504.3020,179.8033,561.1121,243.9094,457.0362,175.8127,564.6320,285.2788,447.8441,138.1736,526.0314,277.4075,495.0990,268.1447,533.8183,354.5903,468.1133,330.0981,555.3320,426.8514,460.9381,383.7182,517.5984,185.1521,514.1628,172.1719,549.0337,178.8484,464.4627,169.2643,565.7906,239.0031,451.5155,180.9508,563.0680,245.2501,451.8414,138.1201,564.1778,282.2530,444.9852,137.6995,567.4048,286.3146,482.7815,256.8341,517.6614,265.1734,517.9457,253.2763,533.1533,256.4579,466.2379,323.3883,540.4159,349.1951,475.1128,333.6122,518.2196,350.2874,458.3004,379.9528,562.3178,426.8000,460.7583,385.6150,551.0500,428.0519,442.0209,388.1054,564.6310,445.9043,437.1208,390.0622,553.7055,445.6834,434.2499,394.2738,545.4107,448.6962,559.5076,431.3418,470.1970,387.7800,536.7036,175.2086,524.4735,240.5344,532.0422,218.8609,537.2564,198.3948
73398,0,520.3308,152.4870,516.9086,146.5384,507.6070,146.7157,525.8387,151.1864,509.8381,150.7384,550.8598,190.2678,500.3723,179.5108,561.6023,241.4169,453.5879,174.9125,561.2425,276.1641,444.9908,136.7589,530.6296,277.1064,495.6044,267.8708,532.5593,353.1869,468.5494,329.1833,548.4284,423.9721,462.5721,385.1972,515.7648,184.8634,509.5803,171.4556,549.2520,177.9550,460.7392,169.1519,569.3111,236.7067,448.0641,179.9845,562.6280,243.8500,449.0892,136.8110,561.2929,272.7849,442.6013,136.6437,563.2699,277.0836,481.0874,256.7450,520.7999,265.4066,517.8029,251.9709,535.0673,255.6653,465.9456,322.7058,541.1108,348.1651,476.6504,333.3501,514.1497,349.2701,459.1143,381.4939,556.9521,424.4724,462.7333,386.9082,544.4585,425.3493,442.0558,389.9665,561.8075,443.0978,437.5520,391.6580,550.5625,442.9631,435.4564,395.5618,543.4430,446.6505,550.9708,428.3144,471.8268,389.9949,533.6737,174.1170,521.6846,239.1388,527.8462,217.6517,534.5311,196.8290
73399,0,510.8512,151.5775,515.3262,146.1759,505.6702,146.7507,523.5689,150.2194,506.4649,150.7076,545.1009,189.6509,496.3980,178.4453,555.6843,239.5653,448.9892,173.2804,551.9586,264.7635,441.0027,137.9361,523.7638,275.1179,491.6183,266.1444,529.0581,350.1181,467.2795,327.8579,540.0502,420.9325,462.0098,383.2851,511.9092,183.5503,504.0536,170.4828,544.0152,176.5175,454.9864,167.6265,565.5800,234.4481,445.5545,178.8317,555.6136,243.3821,444.7778,138.5866,553.9428,260.7473,438.8884,137.3985,553.4605,267.2739,479.1323,255.2764,518.5775,263.4012,511.9141,249.9635,528.7490,252.6018,464.5728,321.9199,537.3777,345.1926,475.5826,332.2120,513.1822,347.1355,458.6179,379.6921,547.2242,421.0385,461.9797,385.0272,537.0732,422.4877,443.9831,388.3050,552.8648,439.3101,438.8814,390.2041,544.1623,439.4490,437.0987,394.3844,538.1883,443.3608,540.0033,424.7490,471.5335,387.2385,529.7964,172.5868,518.5950,236.9970,523.5190,215.3268,528.3473,195.2509
73400,0,506.2652,151.4317,513.1931,145.8278,501.6593,146.7844,522.6576,150.7680,502.7945,151.1450,543.7642,189.8585,494.6220,178.7342,557.6652,237.5923,446.7676,169.8613,553.6959,250.2446,439.3884,134.9503,520.0235,274.4793,488.9142,266.5011,526.5900,347.8002,466.9255,328.7134,532.2516,419.4646,461.4459,383.8568,508.3781,183.4090,502.1080,171.5639,540.5361,176.4149,449.8590,164.2222,567.6226,232.3577,444.0960,175.8862,557.8710,242.8625,445.2837,135.4107,553.4138,245.5080,438.9172,134.5579,556.2876,253.8889,476.3003,255.3815,515.1465,262.6731,508.2950,250.5653,526.0317,253.0413,463.9564,323.2948,533.2666,342.6672,475.5940,332.4358,510.5620,345.3656,457.8953,380.2946,540.5843,419.7263,461.9284,385.6045,528.5737,420.6026,444.2472,389.1022,545.4792,437.2557,439.4635,391.2898,533.5935,436.6017,438.1629,395.5794,525.4276,439.4603,533.5116,423.7349,470.9330,387.7520,525.7279,173.1841,514.1958,237.3862,518.6957,215.3952,524.0986,195.5996
73401,0,506.8121,151.2757,510.8637,145.6834,501.4307,146.4763,519.7050,150.8988,501.9711,151.5684,541.8432,189.5798,490.0059,178.3356,550.8064,234.1867,445.4633,171.3550,545.8199,231.8992,440.3996,137.4429,516.6741,274.5580,485.3331,266.6374,522.3223,348.8145,464.5078,329.1111,529.9247,417.2632,461.1046,384.1094,506.2785,182.8407,498.3275,171.3581,539.2117,177.0401,449.1579,166.1932,561.5220,228.6441,442.9138,176.7894,550.1165,240.3070,443.9222,137.8967,544.5309,226.6065,438.2294,137.4163,548.0157,236.0024,473.1972,253.9200,511.4376,261.4741,505.0568,250.7458,522.6621,253.4682,462.2380,323.7790,528.3630,343.4754,472.9994,332.6943,506.7475,345.0196,459.0391,380.5792,536.7239,417.2107,461.7308,385.9234,525.5692,418.3681,443.6845,389.2714,540.3916,434.8647,437.9143,391.6969,530.0662,434.4135,435.7968,396.2893,521.3044,437.2353,529.1645,421.2059,470.8593,387.7328,520.9335,173.4695,511.7845,237.7930,516.8569,215.9921,519.8588,195.9823
73402,0,506.6914,150.2339,509.5429,144.5570,499.9540,145.1185,521.2363,150.8704,501.0170,151.3646,541.3621,188.3317,489.1033,176.6349,550.1567,231.0143,444.0033,174.2915,550.9684,220.6960,440.2832,138.8951,517.0938,273.9907,485.2298,266.0416,522.4506,349.4558,465.0206,328.9556,529.3468,417.8558,461.3298,384.1818,505.4433,181.5231,497.7364,170.2619,540.1909,176.6126,447.6792,168.6078,559.3622,225.1008,441.2595,179.5289,548.5502,237.4960,443.6631,139.7464,550.8757,216.2816,438.2422,138.4261,551.9526,224.4170,472.6284,253.0571,511.4256,260.9679,504.7206,250.7229,522.6761,253.3764,462.0239,323.5026,529.0332,344.0750,473.5499,332.6886,506.0320,344.8889,458.7055,380.7290,537.4601,418.2084,461.6072,386.0386,524.7677,418.6900,443.9124,389.6836,540.1535,435.4777,438.5750,391.7219,528.9168,434.1516,436.2871,396.4847,519.7084,436.3960,531.7632,422.0517,471.0896,388.0203,520.7612,173.0740,511.4028,237.5805,516.3074,215.9630,519.4756,195.7438
73403,0,506.1733,150.2539,507.5021,144.3293,497.2470,145.0401,519.3951,150.8688,498.7062,151.3532,540.2722,188.2376,487.0962,178.0274,546.4342,224.5500,443.4210,174.1854,546.6503,204.1250,438.7993,140.2684,515.7877,273.5135,482.8461,266.2679,518.9051,347.5172,462.8898,328.5240,524.3346,415.5360,460.5642,384.1561,503.9928,181.7143,496.7559,171.1364,540.0157,177.5190,446.1357,168.6186,555.8795,219.2415,440.4831,179.2864,543.9508,231.2511,441.9390,140.8954,546.4939,199.6725,436.1295,139.4508,547.4461,207.4755,468.6921,252.2125,508.8477,260.0866,503.0766,250.9191,521.6863,253.5319,460.3476,323.4052,525.5586,342.2981,472.9238,331.7829,502.0601,342.1076,457.2081,380.4915,534.5977,416.9822,461.1011,386.1161,519.2309,416.2489,442.0152,389.4990,534.3654,433.0972,438.0901,392.0808,519.0865,430.2553,436.4579,397.0788,507.7416,431.5083,530.1912,420.8970,469.6707,387.5191,520.1347,173.8810,510.7485,237.8133,515.9076,216.1076,519.4689,196.5920
73404,0,499.7888,151.6600,506.1492,146.6087,496.2417,146.9029,517.2099,151.3463,494.7323,151.5540,537.7509,186.1412,482.6376,177.3579,548.5257,219.3898,437.5256,172.9365,553.1121,189.8968,431.9312,141.0737,512.3265,273.6611,480.3001,266.8140,516.5007,347.3085,463.7464,329.7347,518.7038,412.7825,461.8054,385.1847,503.3862,181.7261,492.0793,169.3726,538.5989,175.8102,442.3609,166.6080,557.1642,212.9803,434.5975,177.7250,545.8068,226.4384,436.1801,141.2250,553.7054,185.5283,428.5206,140.1780,554.2871,193.0668,466.0251,253.3416,507.5526,259.8844,501.7372,251.0229,519.9564,253.3239,459.5309,324.1975,523.8724,342.5926,473.1462,333.3251,499.2908,342.4568,458.3536,381.4303,528.5133,413.8391,462.3026,386.9718,513.6911,413.5941,441.1318,389.8711,528.8688,429.9300,437.3895,392.2499,514.9816,427.6011,435.4885,397.2881,504.9385,429.3147,523.3929,418.2179,471.9754,389.0762,516.5062,172.7696,509.1521,237.0856,513.1149,214.9924,517.4106,194.9449
73405,0,498.7112,151.1622,504.0097,146.3225,492.9801,146.6659,517.5244,151.0512,490.3952,150.9536,536.7337,185.6148,482.8227,176.3778,552.2692,214.9517,436.9063,171.5466,552.5581,180.4626,427.6133,140.6121,512.0816,272.4293,479.2605,266.0032,514.3621,346.5073,463.0637,329.0750,516.3817,411.2941,461.1868,385.1741,500.8325,181.9234,491.5388,169.0224,536.0813,175.5381,442.1138,165.3202,560.0840,207.7908,434.2656,177.1157,551.8772,222.2662,432.4972,140.7708,551.0673,177.0529,424.1821,139.6556,555.1873,182.8091,465.1831,253.0957,507.1102,258.9040,502.2103,250.4592,519.9606,252.9532,458.7823,323.4571,521.7548,341.9754,472.1191,332.6026,496.7378,341.3990,457.3826,381.2768,525.9061,412.3452,462.0979,387.0257,511.4000,412.0162,440.4994,389.8509,525.4016,428.3626,437.6673,392.3988,511.6222,426.0905,436.2274,397.2956,501.6492,427.7582,520.9634,416.2130,471.7996,388.9658,515.6797,172.9155,508.9059,236.9440,513.8350,215.1908,517.9966,195.1523
73406,0,501.9587,151.8241,504.0263,147.1327,492.5514,147.9104,517.6928,151.1403,493.7415,152.4114,534.4045,184.0162,484.4679,177.4541,554.4362,205.8650,440.0126,171.0817,544.1874,166.8709,421.2141,136.2538,512.4393,272.6715,480.7363,265.5786,512.7059,346.2470,462.7943,328.4945,515.4308,411.9186,462.1005,385.1059,499.7325,181.4962,492.6395,170.3003,533.7808,174.0878,444.2989,165.4944,559.6796,198.3575,434.7311,176.7998,556.3972,213.6637,427.2976,136.8175,542.2371,163.2487,419.6759,136.9382,546.2336,167.7870,464.8063,252.2035,504.7727,258.4495,503.4674,250.5398,521.2257,253.2338,459.5715,323.0621,520.5915,341.5642,471.3850,331.9303,494.0236,340.9802,458.6691,381.4190,524.8084,413.1108,462.8951,386.6214,510.3711,412.2637,440.9875,390.2219,526.2774,429.3113,436.8826,392.5831,512.0953,426.6882,433.5944,396.8576,500.3901,427.9477,518.8267,416.6195,473.1069,389.4055,517.3722,173.1802,510.7410,237.2036,515.6166,215.3912,519.0501,195.3540
73407,0,502.8792,152.8344,503.4171,148.0249,492.2651,148.4184,516.9190,151.8980,493.8470,153.4207,534.5864,182.7244,483.3257,179.3982,555.6959,195.6596,437.6338,175.3908,526.0704,154.9877,426.0204,138.6209,515.8403,273.5387,478.0586,265.5312,511.8140,344.7778,461.5802,328.2414,516.9042,411.3366,460.8326,384.2116,498.4448,182.1768,490.9015,172.1053,534.5336,173.8554,442.8769,169.2168,566.3974,189.9067,433.1975,180.5037,553.4503,201.9156,431.8286,139.4103,526.9263,153.4214,425.1208,139.2630,528.5672,155.2124,460.6199,252.2979,506.5984,259.4024,504.8428,250.4324,524.9693,253.9199,458.1689,322.2978,520.3925,340.6149,470.6930,330.7545,493.0256,339.7702,457.0612,381.0644,526.6189,412.4026,461.6823,385.9083,511.6764,411.6082,441.1114,390.2869,525.7128,428.2208,436.8049,391.7698,507.8377,424.9202,433.5303,395.1768,496.2228,426.3112,520.7996,415.3341,471.7812,388.9703,518.0968,174.8530,511.5743,237.5305,518.2257,215.9082,520.4529,195.6552
73408,0,503.9449,153.1807,502.7869,148.2822,492.5381,149.0075,516.3895,152.3904,493.7578,154.4962,534.0536,181.2949,483.4603,178.9123,555.8962,188.3163,435.2705,177.9263,519.2536,151.5507,432.0435,141.0983,515.2060,272.6944,478.4778,265.4020,512.7990,344.6753,461.4477,327.4874,515.7363,411.5208,461.2396,383.9433,498.7124,182.1421,490.6838,171.4937,533.7489,173.0811,442.1030,172.2748,565.5263,181.6297,431.0974,183.3981,552.0797,194.2272,436.7615,140.9509,521.6717,149.7843,429.7311,140.4344,521.4377,150.7149,461.2470,252.8325,504.6769,258.9340,504.8204,250.2805,523.1679,253.2629,458.2136,321.9066,520.9613,340.8728,470.0879,330.2828,494.6516,340.3108,457.8915,380.6591,524.9226,412.4896,462.1253,385.6725,510.9767,412.0446,442.0818,389.8937,523.9917,428.7457,437.5537,391.1844,508.1833,426.0848,434.0621,394.6113,497.6245,427.6732,519.3661,415.1370,471.7802,388.5854,518.5181,173.8620,510.7062,237.1366,517.8592,215.1012,519.9768,194.3535
